Annotation Cluster 1	Enrichment Score: 3.3756304256879783												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_CC_DIRECT	GO:0031463	Cul3-RING ubiquitin ligase complex	3	0.742574257	0.238561031	"Q0D2K2, Q80T74, Q5RGB8"	364	90	35106	3.214835165	1	0.959431212	97.55983723
INTERPRO	IPR011705:BTB/Kelch-associated	3	0.742574257	0.272998559	"Q0D2K2, Q80T74, Q5RGB8"	381	105	38977	2.922909636	1	0.958290046	99.27785697	
INTERPRO	IPR006652:Kelch repeat type 1	3	0.742574257	0.341076355	"Q0D2K2, Q80T74, Q5RGB8"	381	124	38977	2.47504445	1	0.979404479	99.84214481	
SMART	SM00612:Kelch	3	0.742574257	0.344436103	"Q0D2K2, Q80T74, Q5RGB8"	218	102	18177	2.452374528	1	0.933505336	99.49493657	
SMART	SM00875:SM00875	3	0.742574257	0.353098071	"Q0D2K2, Q80T74, Q5RGB8"	218	104	18177	2.405213479	1	0.933372796	99.57243527	
UP_SEQ_FEATURE	domain:BTB	3	0.742574257	0.539178646	"Q0D2K2, Q80T74, Q5RGB8"	334	185	34272	1.663958569	1	0.999993993	99.99979007	
INTERPRO	IPR000210:BTB/POZ-like	3	0.742574257	0.755813609	"Q0D2K2, Q80T74, Q5RGB8"	381	278	38977	1.103976661	1	0.999966169	99.99999997	
INTERPRO	IPR011333:BTB/POZ fold	3	0.742574257	0.776163332	"Q0D2K2, Q80T74, Q5RGB8"	381	290	38977	1.058294868	1	0.999976393	99.99999999	
SMART	SM00225:BTB	3	0.742574257	0.827835337	"Q0D2K2, Q80T74, Q5RGB8"	218	265	18177	0.943932837	1	0.99984194	99.99999997	
													
Annotation Cluster 32	Enrichment Score: 0.6077035523172095												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0007264	small GTPase mediated signal transduction	7	1.732673267	0.096486835	"Q5R573, Q9C3Y4, P15498, P55040, Q3V1N1, Q9XUC2, P62491"	331	326	34287	2.224241469	1	0.983684794	80.9169037
GOTERM_MF_DIRECT	GO:0005525	GTP binding	13	3.217821782	0.123194598	"Q8C6L5, Q5R573, Q53G44, Q9C3Y4, P53290, P55040, P18293, Q9XUC2, Q3V1N1, Q7Z2Y8, P62491, Q8K3K9, Q8BFR5"	332	832	33537	1.578360316	1	0.965510417	84.61225385
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	8	1.98019802	0.202348746	"Q5R573, Q9C3Y4, P53290, P55040, Q7Z2Y8, P62491, Q8BFR5, Q8K3K9"	334	491	34272	1.671866044	1	0.993342516	97.79663992	
INTERPRO	IPR001806:Small GTPase superfamily	4	0.99009901	0.205481201	"Q5R573, Q9C3Y4, P55040, P62491"	381	160	38977	2.557545932	1	0.922965131	97.14834583	
UP_KEYWORDS	GTP-binding	11	2.722772277	0.232295508	"Q8C6L5, Q5R573, Q9C3Y4, P53290, P55040, P18293, Q7Z2Y8, Q9XUC2, P62491, Q8BFR5, Q8K3K9"	404	767	40789	1.447968167	1	0.747711067	97.19085616	
INTERPRO	IPR005225:Small GTP-binding protein domain	4	0.99009901	0.617797848	"Q5R573, Q9C3Y4, P55040, P62491"	381	326	38977	1.255237267	1	0.9995405	99.99996532	
GOTERM_MF_DIRECT	GO:0003924	GTPase activity	4	0.99009901	0.785697901	"P53290, P55040, P62491, Q8BFR5"	332	420	33537	0.962048193	1	0.999995183	99.99999997
													
Annotation Cluster 33	Enrichment Score: 0.6009967878023125												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
INTERPRO	"IPR000048:IQ motif, EF-hand binding site"	5	1.237623762	0.101748671	"Q17QH9, O82345, P70569, Q8NEV4, P70248"	381	181	38977	2.826017604	1	0.814203752	80.9764576	
GOTERM_MF_DIRECT	GO:0003779	actin binding	8	1.98019802	0.130776422	"P00639, Q01082, Q76LL6, P70569, Q9UMS6, Q8NEV4, P70248, Q9VEN1"	332	427	33537	1.892553822	1	0.966646768	86.40180874
UP_SEQ_FEATURE	domain:Myosin head-like	3	0.742574257	0.158430122	"P70569, Q8NEV4, P70248"	334	73	34272	4.216881306	1	0.985097107	94.5563604	
INTERPRO	"IPR001609:Myosin head, motor domain"	3	0.742574257	0.25495578	"P70569, Q8NEV4, P70248"	381	100	38977	3.069055118	1	0.952166286	98.94493999	
UP_KEYWORDS	Myosin	3	0.742574257	0.274423879	"P70569, Q8NEV4, P70248"	404	104	40789	2.912390518	1	0.777241222	98.68978058	
GOTERM_CC_DIRECT	GO:0016459	myosin complex	3	0.742574257	0.292119915	"P70569, Q8NEV4, P70248"	364	104	35106	2.782068893	1	0.97481552	99.09660221
SMART	SM00242:MYSc	3	0.742574257	0.335737445	"P70569, Q8NEV4, P70248"	218	100	18177	2.501422018	1	0.939621369	99.40428195	
GOTERM_MF_DIRECT	GO:0003774	motor activity	3	0.742574257	0.466681116	"P70569, Q8NEV4, P70248"	332	159	33537	1.905944533	1	0.999407285	99.98701597
UP_KEYWORDS	Motor protein	4	0.99009901	0.577650327	"P70569, P45443, Q8NEV4, P70248"	404	299	40789	1.350673863	1	0.938209589	99.99912596	
													
Annotation Cluster 34	Enrichment Score: 0.5752401582037614												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_KEYWORDS	Synapse	10	2.475247525	0.089772633	"P24524, Q94900, Q9VYN8, Q9U3P2, Q9C026, A6H7G2, Q14416, O14924, Q503W7, Q38PU3"	404	540	40789	1.869682802	1	0.560063928	71.94738423	
UP_KEYWORDS	Ligand-gated ion channel	4	0.99009901	0.23954325	"P24524, Q94900, Q24498, Q38PU3"	404	171	40789	2.361704592	1	0.748928185	97.52881988	
GOTERM_CC_DIRECT	GO:0045211	postsynaptic membrane	5	1.237623762	0.447599183	"Q13492, P24524, Q94900, Q503W7, Q38PU3"	364	331	35106	1.456873942	1	0.982534766	99.9692021
UP_KEYWORDS	Postsynaptic cell membrane	4	0.99009901	0.51954382	"P24524, Q94900, Q503W7, Q38PU3"	404	278	40789	1.452703184	1	0.921594607	99.99501071	
													
Annotation Cluster 35	Enrichment Score: 0.5094105899739401												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
INTERPRO	IPR013761:Sterile alpha motif/pointed domain	4	0.99009901	0.246359162	"Q60787, Q8IVG5, Q3V1H9, Q6ZN16"	381	176	38977	2.325041756	1	0.948056147	98.74011678	
UP_SEQ_FEATURE	domain:SAM	3	0.742574257	0.311178047	"Q60787, Q8IVG5, Q3V1H9"	334	116	34272	2.653727029	1	0.999333888	99.81463012	
INTERPRO	IPR001660:Sterile alpha motif domain	3	0.742574257	0.386536546	"Q60787, Q8IVG5, Q3V1H9"	381	137	38977	2.240186218	1	0.987758329	99.94774572	
													
Annotation Cluster 36	Enrichment Score: 0.5064036540013024												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_KEYWORDS	Vacuole	5	1.237623762	0.22691541	"P53290, Q51IZ9, Q6CME1, Q03897, P39109"	404	246	40789	2.05209088	1	0.761471593	96.91283784	
GOTERM_CC_DIRECT	GO:0005773	vacuole	4	0.99009901	0.31775246	"P53290, Q8S9L6, Q03897, P39109"	364	191	35106	2.019791727	1	0.978395923	99.45341632
GOTERM_CC_DIRECT	GO:0000329	fungal-type vacuole membrane	3	0.742574257	0.36011678	"P53290, Q03897, P39109"	364	122	35106	2.371599712	1	0.977766458	99.77178058
GOTERM_CC_DIRECT	GO:0005774	vacuolar membrane	4	0.99009901	0.363068954	"P53290, Q51IZ9, Q03897, P39109"	364	207	35106	1.863672559	1	0.976524097	99.78571496
													
Annotation Cluster 37	Enrichment Score: 0.4967903070789714												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0007218	neuropeptide signaling pathway	5	1.237623762	0.030571009	"P24524, P51810, Q9VZW5, P30975, P30974"	331	122	34287	4.245332079	1	0.974361751	39.76077544
GOTERM_MF_DIRECT	GO:0008188	neuropeptide receptor activity	3	0.742574257	0.061901888	"Q9VZW5, P30975, P30974"	332	41	33537	7.391345871	1	0.914124215	59.73491715
INTERPRO	"IPR000832:GPCR, family 2, secretin-like"	3	0.742574257	0.258563743	"A6QLU6, Q6JAN0, Q5UAW9"	381	101	38977	3.038668434	1	0.95277991	99.02124704	
INTERPRO	"IPR017981:GPCR, family 2-like"	3	0.742574257	0.333981861	"A6QLU6, Q6JAN0, Q5UAW9"	381	122	38977	2.515618949	1	0.978182365	99.81371122	
GOTERM_BP_DIRECT	GO:0007186	G-protein coupled receptor signaling pathway	8	1.98019802	0.336708314	"A6QLU6, P51810, Q6JAN0, Q9VZW5, P15498, Q5UAW9, P30975, P30974"	331	583	34287	1.42142165	1	0.999254236	99.87714264
GOTERM_MF_DIRECT	GO:0004930	G-protein coupled receptor activity	6	1.485148515	0.486584367	"A6QLU6, P51810, Q6JAN0, Q9VZW5, Q5UAW9, Q14416"	332	471	33537	1.286816054	1	0.999444681	99.99244451
UP_KEYWORDS	G-protein coupled receptor	8	1.98019802	0.492410189	"P07550, P51810, Q6JAN0, Q9VZW5, Q5UAW9, Q14416, P30975, P30974"	404	667	40789	1.210948981	1	0.912275985	99.98951766	
UP_KEYWORDS	Transducer	8	1.98019802	0.626017325	"P07550, P51810, Q6JAN0, Q9VZW5, Q5UAW9, Q14416, P30975, P30974"	404	760	40789	1.062767066	1	0.951470055	99.99983106	
SMART	SM01381:SM01381	3	0.742574257	0.687057096	"P07550, P30975, P30974"	218	198	18177	1.263344454	1	0.997720548	99.99995199	
INTERPRO	"IPR017452:GPCR, rhodopsin-like, 7TM"	5	1.237623762	0.712775806	"P07550, Q9VZW5, Q5UAW9, P30975, P30974"	381	495	38977	1.033351892	1	0.999926568	99.99999958	
INTERPRO	"IPR000276:G protein-coupled receptor, rhodopsin-like"	4	0.99009901	0.848655219	"P07550, Q9VZW5, P30975, P30974"	381	480	38977	0.852515311	1	0.999997973	100	
													
Annotation Cluster 38	Enrichment Score: 0.43532701185469763												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
INTERPRO	"IPR000242:Protein-tyrosine phosphatase, receptor/non-receptor type"	3	0.742574257	0.208285604	"Q15262, P23469, Q641Z2"	381	87	38977	3.527649561	1	0.923395556	97.30009779	
SMART	SM00194:PTPc	3	0.742574257	0.269694996	"Q15262, P23469, Q641Z2"	218	85	18177	2.942849433	1	0.918060362	98.04758695	
GOTERM_BP_DIRECT	GO:0035335	peptidyl-tyrosine dephosphorylation	3	0.742574257	0.271715105	"Q15262, P23469, Q641Z2"	331	106	34287	2.931682152	1	0.998544642	99.43489887
INTERPRO	"IPR003595:Protein-tyrosine phosphatase, catalytic"	3	0.742574257	0.308990906	"Q15262, P23469, Q641Z2"	381	115	38977	2.668743581	1	0.971487768	99.67069866	
UP_SEQ_FEATURE	active site:Phosphocysteine intermediate	3	0.742574257	0.381521436	"Q15262, P23469, Q641Z2"	334	136	34272	2.263473054	1	0.999768145	99.96989888	
INTERPRO	IPR000387:Protein-tyrosine/Dual specificity phosphatase	3	0.742574257	0.393413393	"Q15262, P23469, Q641Z2"	381	139	38977	2.207953322	1	0.987852654	99.95610587	
INTERPRO	"IPR016130:Protein-tyrosine phosphatase, active site"	3	0.742574257	0.396838726	"Q15262, P23469, Q641Z2"	381	140	38977	2.192182227	1	0.987900876	99.95978649	
SMART	SM00404:PTPc_motif	3	0.742574257	0.399950483	"Q15262, P23469, Q641Z2"	218	115	18177	2.175149581	1	0.940588909	99.83324193	
GOTERM_MF_DIRECT	GO:0004725	protein tyrosine phosphatase activity	3	0.742574257	0.523746106	"Q15262, P23469, Q641Z2"	332	179	33537	1.692989836	1	0.999708999	99.99740739
UP_KEYWORDS	Protein phosphatase	3	0.742574257	0.753406041	"Q15262, P23469, Q641Z2"	404	273	40789	1.109482102	1	0.979036887	99.99999939	
													
Annotation Cluster 39	Enrichment Score: 0.3885947602720984												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0016310	phosphorylation	8	1.98019802	0.346007251	"Q9H479, Q6P1C1, Q811L6, O45539, Q8BKX6, Q9Z1J2, Q9WTK7, O01761"	331	593	34287	1.397451639	1	0.999357043	99.90243253
GOTERM_MF_DIRECT	GO:0016301	kinase activity	10	2.475247525	0.440472823	"Q9H479, Q60737, Q6P1C1, Q811L6, O45539, Q8S9L6, Q8BKX6, Q9Z1J2, Q9WTK7, O01761"	332	834	33537	1.211211753	1	0.999278912	99.97429582
GOTERM_MF_DIRECT	GO:0016740	transferase activity	14	3.465346535	0.447931291	"Q8C6L5, P53585, Q6P1C1, Q811L6, O45539, Q99315, Q8BKX6, Q9Z1J2, Q2EMV9, Q8BZ20, Q13489, Q9WTK7, P16356, O01761"	332	1236	33537	1.14418353	1	0.999258742	99.97876579
													
Annotation Cluster 40	Enrichment Score: 0.38413123202951377												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0007601	visual perception	4	0.99009901	0.332499379	"P51810, Q96RW7, Q8NEV4, Q9GZU5"	331	211	34287	1.963717587	1	0.999243853	99.86377815
UP_KEYWORDS	Vision	3	0.742574257	0.361216198	"Q96RW7, Q8NEV4, Q9GZU5"	404	128	40789	2.366317296	1	0.847420036	99.76576261	
UP_KEYWORDS	Sensory transduction	4	0.99009901	0.586203286	"Q8NDA2, Q96RW7, Q8NEV4, Q9GZU5"	404	307	40789	1.31547715	1	0.940505426	99.99933708	
													
Annotation Cluster 41	Enrichment Score: 0.36813205714896685												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0006816	calcium ion transport	4	0.99009901	0.249268897	"Q08BI9, Q02789, Q24498, Q5ZKI0"	331	180	34287	2.301913394	1	0.997975524	99.07245521
UP_KEYWORDS	Calcium channel	3	0.742574257	0.392852342	"Q08BI9, Q02789, Q24498"	404	137	40789	2.210865795	1	0.866632247	99.88208883	
UP_KEYWORDS	Ion channel	8	1.98019802	0.434156052	"P24524, Q08BI9, Q94900, E2JF22, Q02789, Q24498, Q38PU3, Q9UI33"	404	628	40789	1.286151227	1	0.882192016	99.95449338	
GOTERM_BP_DIRECT	GO:0070588	calcium ion transmembrane transport	3	0.742574257	0.573267841	"Q08BI9, Q02789, Q24498"	331	201	34287	1.546061235	1	0.99997041	99.99990828
UP_KEYWORDS	Calcium transport	3	0.742574257	0.592159685	"Q08BI9, Q02789, Q24498"	404	201	40789	1.506908527	1	0.941581264	99.99945503	
													
Annotation Cluster 42	Enrichment Score: 0.3655372120612335												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0000381	"regulation of alternative mRNA splicing, via spliceosome"	3	0.742574257	0.095402257	"Q9Y091, P26599, Q15459"	331	54	34287	5.754783484	1	0.984977243	80.53949124
GOTERM_BP_DIRECT	GO:0000398	"mRNA splicing, via spliceosome"	4	0.99009901	0.361575417	"P26599, Q9W062, O75533, Q15459"	331	224	34287	1.849751834	1	0.999428753	99.93415914
UP_KEYWORDS	mRNA splicing	5	1.237623762	0.615841864	"Q9Y091, P26599, O75533, Q15459, Q9CWY4"	404	430	40789	1.173986875	1	0.948762958	99.99975718	
UP_KEYWORDS	mRNA processing	6	1.485148515	0.820134904	"Q9Y091, P26599, O75533, Q9VE51, Q15459, Q9CWY4"	404	697	40789	0.869120843	1	0.988947044	99.99999999	
GOTERM_BP_DIRECT	GO:0006397	mRNA processing	4	0.99009901	0.853496789	"Q9Y091, P26599, Q15459, Q9CWY4"	331	491	34287	0.843878637	1	0.999999999	100
													
Annotation Cluster 43	Enrichment Score: 0.33999439980125346												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0006811	ion transport	7	1.732673267	0.292366586	"Q08BI9, Q94900, E2JF22, Q02789, Q31125, A5PMX1, Q91Y63"	331	468	34287	1.549364784	1	0.998887678	99.64666746
UP_KEYWORDS	Ion channel	8	1.98019802	0.434156052	"P24524, Q08BI9, Q94900, E2JF22, Q02789, Q24498, Q38PU3, Q9UI33"	404	628	40789	1.286151227	1	0.882192016	99.95449338	
UP_KEYWORDS	Ion transport	13	3.217821782	0.75239033	"Q08BI9, E2JF22, Q94900, Q24498, Q38PU3, A5PMX1, Q9UI33, P24524, O54190, Q02789, Q31125, P48602, Q91Y63"	404	1425	40789	0.921064791	1	0.97949044	99.99999936	
													
Annotation Cluster 44	Enrichment Score: 0.32730158076118016												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_BP_DIRECT	GO:0006811	ion transport	7	1.732673267	0.292366586	"Q08BI9, Q94900, E2JF22, Q02789, Q31125, A5PMX1, Q91Y63"	331	468	34287	1.549364784	1	0.998887678	99.64666746
GOTERM_BP_DIRECT	GO:0055085	transmembrane transport	7	1.732673267	0.544526404	"Q02789, Q7TM99, Q31125, P79110, A5PMX1, P39109, Q91Y63"	331	616	34287	1.177114804	1	0.999954941	99.9997342
GOTERM_BP_DIRECT	GO:0006810	transport	14	3.465346535	0.654860173	"Q08BI9, Q5T8D3, E2JF22, Q7TM99, Q03897, Q9FFL1, A5PMX1, P39109, Q7ZXE1, Q3LGD4, P53290, Q02789, Q31125, Q91Y63"	331	1463	34287	0.991254571	1	0.999996042	99.99999713
													
Annotation Cluster 45	Enrichment Score: 0.31345071280903725												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_MF_DIRECT	GO:0003700	"transcription factor activity, sequence-specific DNA binding"	15	3.712871287	0.239128967	"Q9C983, Q80TZ9, Q9UH92, O75529, P97500, Q8VHI4, Q5ZL67, Q3LGD4, P15498, D4A7U2, Q9NYT6, Q02975, P20749, Q8WYP5, Q16534"	332	1139	33537	1.33031247	1	0.992137627	97.95659648
GOTERM_BP_DIRECT	GO:0006355	"regulation of transcription, DNA-templated"	29	7.178217822	0.256305379	"O65639, Q6GQJ2, P37474, P97500, Q8NB78, Q9BVI0, P81067, D4A7U2, Q2EMV9, Q02975, Q9NYT6, Q460N5, Q5EAN7, Q80TZ9, Q9C983, Q9LG11, Q9UH92, Q8R0W1, O75529, Q8VHI4, E7F8F4, P0C0A2, Q0VEE6, Q3LGD4, Q60737, P15498, Q5E9E1, Q8WYP5, Q4P2U5"	331	2556	34287	1.175272683	1	0.997969586	99.20462649
GOTERM_BP_DIRECT	GO:0006351	"transcription, DNA-templated"	31	7.673267327	0.666496248	"Q6GQJ2, P97500, O14924, Q8NB78, Q9UBW7, Q9BVI0, P81067, D4A7U2, Q2EMV9, Q02975, Q9NYT6, Q460N5, Q5EAN7, Q80TZ9, Q9C983, Q9LG11, Q9UH92, Q8R0W1, Q8VHI4, Q8R1J3, Q63184, E7F8F4, Q5ZL67, P0C0A2, Q0CL68, Q0VEE6, Q60737, P20749, F4KD38, Q4P2U5, P16356"	331	3315	34287	0.968678487	1	0.999996673	99.99999836
UP_KEYWORDS	Transcription	33	8.168316832	0.792155776	"Q6GQJ2, O14924, P97500, Q8NB78, Q9UBW7, Q9BVI0, P81067, D4A7U2, Q2EMV9, Q02975, Q9NYT6, Q460N5, Q5EAN7, Q80TZ9, Q9C983, Q9LG11, Q9UH92, Q8R0W1, O75529, Q8VHI4, Q8R1J3, Q63184, E7F8F4, Q5ZL67, P0C0A2, Q0CL68, Q0VEE6, Q60737, P20749, F4KD38, Q16534, Q4P2U5, P16356"	404	3663	40789	0.909575417	1	0.984379919	99.99999994	
UP_KEYWORDS	Transcription regulation	29	7.178217822	0.837043881	"Q6GQJ2, P97500, Q8NB78, Q9UBW7, Q9BVI0, P81067, D4A7U2, Q2EMV9, Q02975, Q9NYT6, Q460N5, Q5EAN7, Q80TZ9, Q9C983, Q9LG11, Q9UH92, Q8R0W1, O75529, Q8VHI4, Q63184, E7F8F4, P0C0A2, Q5ZL67, Q0CL68, Q0VEE6, Q60737, P20749, Q16534, Q4P2U5"	404	3327	40789	0.880049073	1	0.989726709	100	
													
Annotation Cluster 46	Enrichment Score: 0.25599469652408025												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_SEQ_FEATURE	repeat:ANK 7	3	0.742574257	0.346659858	"Q9HCD6, P57078, P20749"	334	126	34272	2.443113772	1	0.999523189	99.9240622	
UP_SEQ_FEATURE	repeat:ANK 5	4	0.99009901	0.431205926	"Q923M0, Q9HCD6, P57078, P20749"	334	246	34272	1.668467942	1	0.999920731	99.99267442	
INTERPRO	IPR002110:Ankyrin repeat	6	1.485148515	0.498956025	"Q923M0, Q9HCD6, Q5UR04, P57078, P20749, F1M5M3"	381	477	38977	1.286815563	1	0.996958294	99.99771684	
UP_SEQ_FEATURE	repeat:ANK 4	4	0.99009901	0.518728882	"Q923M0, Q9HCD6, P57078, P20749"	334	282	34272	1.455472035	1	0.99999045	99.99956319	
INTERPRO	IPR020683:Ankyrin repeat-containing domain	6	1.485148515	0.541189071	"Q923M0, Q9HCD6, Q5UR04, P57078, P20749, F1M5M3"	381	502	38977	1.222731123	1	0.998349891	99.99941505	
UP_KEYWORDS	ANK repeat	6	1.485148515	0.545808901	"Q923M0, Q9HCD6, Q5UR04, P57078, P20749, F1M5M3"	404	495	40789	1.223792379	1	0.927782918	99.99766598	
UP_SEQ_FEATURE	repeat:ANK 6	3	0.742574257	0.562184065	"Q9HCD6, P57078, P20749"	334	193	34272	1.594986193	1	0.999995263	99.99991154	
UP_SEQ_FEATURE	repeat:ANK 3	4	0.99009901	0.649717019	"Q923M0, Q9HCD6, P57078, P20749"	334	343	34272	1.196627154	1	0.999999578	99.99999795	
SMART	SM00248:ANK	6	1.485148515	0.662317209	"Q923M0, Q9HCD6, Q5UR04, P57078, P20749, F1M5M3"	218	469	18177	1.066704485	1	0.997088327	99.99987549	
UP_SEQ_FEATURE	repeat:ANK 1	4	0.99009901	0.74336902	"Q923M0, Q9HCD6, P57078, P20749"	334	397	34272	1.033861748	1	0.999999993	99.99999999	
UP_SEQ_FEATURE	repeat:ANK 2	4	0.99009901	0.74336902	"Q923M0, Q9HCD6, P57078, P20749"	334	397	34272	1.033861748	1	0.999999993	99.99999999	
													
Annotation Cluster 47	Enrichment Score: 0.18755790871318112												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_SEQ_FEATURE	repeat:WD 4	7	1.732673267	0.495504101	"Q96DN5, A2ASS6, Q99973, O75529, Q6FNJ1, Q03897, O95714"	334	579	34272	1.240544817	1	0.999981819	99.99903241	
UP_SEQ_FEATURE	repeat:WD 3	7	1.732673267	0.557328588	"Q96DN5, A2ASS6, Q99973, O75529, Q6FNJ1, Q03897, O95714"	334	618	34272	1.162258008	1	0.999994982	99.99989344	
INTERPRO	"IPR019775:WD40 repeat, conserved site"	5	1.237623762	0.594422065	"Q96DN5, Q99973, O75529, Q6CME1, Q03897"	381	424	38977	1.20638959	1	0.999310608	99.99991314	
UP_SEQ_FEATURE	repeat:WD 5	6	1.485148515	0.596145474	"Q96DN5, A2ASS6, Q99973, O75529, Q03897, O95714"	334	535	34272	1.150775085	1	0.999997988	99.99997735	
UP_SEQ_FEATURE	repeat:WD 1	7	1.732673267	0.603493258	"Q96DN5, A2ASS6, Q99973, O75529, Q6FNJ1, Q03897, O95714"	334	648	34272	1.108449767	1	0.999998072	99.99998339	
UP_SEQ_FEATURE	repeat:WD 2	7	1.732673267	0.603493258	"Q96DN5, A2ASS6, Q99973, O75529, Q6FNJ1, Q03897, O95714"	334	648	34272	1.108449767	1	0.999998072	99.99998339	
UP_KEYWORDS	WD repeat	8	1.98019802	0.639523341	"Q96DN5, A2ASS6, Q99973, O75529, Q6FNJ1, Q6CME1, Q03897, E9Q349"	404	770	40789	1.048964896	1	0.95137128	99.99989723	
INTERPRO	IPR015943:WD40/YVTN repeat-like-containing domain	9	2.227722772	0.664656372	"Q96DN5, B2JGA0, Q99973, O75529, Q6FNJ1, Q6CME1, Q03897, E9Q349, Q9HCM2"	381	910	38977	1.011776413	1	0.999794528	99.99999541	
INTERPRO	IPR001680:WD40 repeat	7	1.732673267	0.677090536	"Q96DN5, Q99973, O75529, Q6FNJ1, Q6CME1, Q03897, E9Q349"	381	698	38977	1.025949657	1	0.999834071	99.99999744	
INTERPRO	IPR017986:WD40-repeat-containing domain	7	1.732673267	0.805230179	"Q96DN5, Q99973, O75529, Q6FNJ1, Q6CME1, Q03897, E9Q349"	381	812	38977	0.88191239	1	0.999990335	100	
UP_SEQ_FEATURE	repeat:WD 6	4	0.99009901	0.808885998	"A2ASS6, Q99973, O75529, O95714"	334	445	34272	0.922344076	1	1	100	
SMART	SM00320:WD40	7	1.732673267	0.840324113	"Q96DN5, Q99973, O75529, Q6FNJ1, Q6CME1, Q03897, E9Q349"	218	694	18177	0.841016048	1	0.999864233	99.99999999	
													
Annotation Cluster 48	Enrichment Score: 0.1277520768651808												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_KEYWORDS	Receptor	25	6.188118812	0.210249481	"Q9FL63, Q15262, Q6JAN0, P51810, Q9VZW5, P98157, P23469, Q94900, Q24498, Q38PU3, P24524, P07550, Q8JGT4, P0CY46, Q5ND28, Q8S9L6, P18293, P57078, Q5UAW9, Q14416, P34709, P30975, Q9HCK4, Q9HCM2, P30974"	404	2030	40789	1.243385114	1	0.756309918	95.88155389	
